Timestamp,Student_ID,Age,Gender,Department,GPA,Satisfaction (1-5),Comments
2023-09-03 10:34:00,stud4663,22,Other,Mathematics,2.25,2.0,Comment 783: The course was great!
2023-09-03 10:40:00,stud7268,23,Female,Mathematics,1.55,6.0,Comment 784: The course was great!
2023-09-03 10:45:00,stud6136,21,Female,Geology,1.3,3.0,Comment 785: The course was great!
2023-09-03 10:55:00,stud2377,23,Male,Geophysics,3.72,4.0,Comment 786: The course was great!
2023-09-03 10:57:00,stud2367,25,Male,Mathematics,1.37,5.0,Comment 787: The course was great!
2023-09-03 10:59:00,stud5620,20,Female,Mathematics,2.56,2.0,Comment 788: The course was great!
2023-09-03 10:59:00,stud6423,20,Male,Mathematics,2.85,2.0,Comment 789: The course was great!
2023-09-03 11:04:00,stud6674,24,Female,Chemistry,1.0,7.0,Comment 790: The course was great!
2023-09-03 11:07:00,stud5350,24,Male,Geophysics,1.5,3.0,Comment 791: The course was great!
2023-09-03 11:10:00,stud3069,24,Other,Biochemistry,1.26,1.0,Comment 792: The course was great!
2023-09-03 11:20:00,stud1853,25,Other,Physics,3.54,1.0,Comment 793: The course was great!
2023-09-03 11:24:00,stud2921,20,Female,Marine Sciences,3.67,3.0,Comment 794: The course was great!
2023-09-03 11:24:00,stud2135,22,Other,Mathematics,1.79,3.0,Comment 795: The course was great!
2023-09-03 11:25:00,stud9576,22,Other,Undeclared,2.61,3.0,Comment 796: The course was great!
2023-09-03 11:33:00,stud4396,18,Other,Physics,1.33,5.0,Comment 797: The course was great!
2023-09-03 11:36:00,stud2692,22,Male,Geology,2.6,1.0,Comment 798: The course was great!
2023-09-03 11:39:00,stud1761,23,Other,Geophysics,1.59,1.0,Comment 799: The course was great!
2023-09-03 11:40:00,stud1758,23,Other,Mathematics,3.24,5.0,Comment 800: The course was great!
2023-09-03 11:41:00,stud6723,22,Male,Geophysics,3.98,2.5,Comment 801: The course was great!
2023-09-03 11:41:00,stud1149,22,Female,Cell Biology and Genetics,3.8,4.0,Comment 802: The course was great!
2023-09-03 11:51:00,stud3772,25,Female,Cell Biology and Genetics,2.53,5.0,Comment 803: The course was great!
2023-09-03 11:52:00,stud7016,21,Other,Geology,2.27,1.0,Comment 804: The course was great!
2023-09-03 11:56:00,stud4047,19,Female,Mathematics,2.31,3.0,Comment 805: The course was great!
2023-09-03 11:59:00,stud6472,25,Other,Geophysics,3.05,4.0,Comment 806: The course was great!
2023-09-03 12:01:00,stud4791,19,Female,Microbiology,3.92,1.0,Comment 807: The course was great!
2023-09-03 12:01:00,stud5234,21,Male,Computer Science,2.57,7.0,Comment 808: The course was great!
2023-09-03 12:09:00,stud1623,23,Male,Geology,1.01,2.0,Comment 809: The course was great!
2023-09-03 12:12:00,stud8012,19,Male,Physics,2.3,2.0,Comment 810: The course was great!
2023-09-03 12:28:00,stud9089,19,Male,Cell Biology and Genetics,1.75,2.0,Comment 811: The course was great!
2023-09-03 12:31:00,stud5218,21,Female,Zoology,3.54,3.0,Comment 812: The course was great!
2023-09-03 12:32:00,stud2192,20,Male,Marine Sciences,2.82,4.0,Comment 813: The course was great!
2023-09-03 12:33:00,stud4659,20,Female,Geophysics,1.54,4.0,Comment 814: The course was great!
2023-09-03 12:43:00,stud7779,19,Other,Physics,2.77,4.0,Comment 815: The course was great!
2023-09-03 12:48:00,stud7181,25,Other,Geology,3.16,3.0,Comment 816: The course was great!
2023-09-03 12:52:00,stud2175,19,Male,Microbiology,2.45,3.0,Comment 817: The course was great!
2023-09-03 12:53:00,stud8421,22,Male,Geophysics,2.1,6.0,Comment 818: The course was great!
2023-09-03 12:56:00,stud7404,23,Other,Botany,2.54,2.0,Comment 819: The course was great!
2023-09-03 13:01:00,stud4704,19,Male,Microbiology,2.89,1.0,Comment 820: The course was great!
2023-09-03 13:02:00,stud1212,18,Female,Geology,1.29,3.0,Comment 821: The course was great!
2023-09-03 13:03:00,stud8279,23,Male,Cell Biology and Genetics,1.23,2.0,Comment 822: The course was great!
2023-09-03 13:06:00,stud3557,23,Female,Geology,2.86,4.0,Comment 823: The course was great!
2023-09-03 13:07:00,stud5274,25,Other,Undeclared,3.21,2.5,Comment 824: The course was great!
2023-09-03 13:19:00,stud9211,24,Other,Chemistry,2.19,5.0,Comment 825: The course was great!
2023-09-03 13:23:00,stud4965,24,Male,Cell Biology and Genetics,1.04,1.0,Comment 826: The course was great!
2023-09-03 13:27:00,stud3223,19,Male,Botany,1.14,4.0,Comment 827: The course was great!
2023-09-03 13:31:00,stud8080,19,Other,Mathematics,2.65,3.0,Comment 828: The course was great!
2023-09-03 13:32:00,stud9497,21,Male,Zoology,2.93,4.0,Comment 829: The course was great!
2023-09-03 13:36:00,stud6883,23,Male,Botany,4.5,1.0,Comment 830: The course was great!
2023-09-03 13:48:00,stud3790,19,Other,Chemistry,2.47,3.0,Comment 831: The course was great!
2023-09-03 13:48:00,stud7685,23,Other,Botany,3.16,2.5,Comment 832: The course was great!
2023-09-03 13:52:00,stud2966,19,Other,Marine Sciences,1.79,2.0,Comment 833: The course was great!
2023-09-03 13:59:00,stud8681,18,Male,Biochemistry,1.72,2.0,Comment 834: The course was great!
2023-09-03 14:00:00,stud8098,19,Female,Zoology,3.54,1.0,Comment 835: The course was great!
2023-09-03 14:05:00,stud7333,25,Male,Zoology,3.05,5.0,Comment 836: The course was great!
2023-09-03 14:18:00,stud6319,19,Female,Undeclared,1.83,2.0,Comment 837: The course was great!
2023-09-03 14:18:00,stud5966,21,Female,Zoology,2.55,4.5,Comment 838: The course was great!
2023-09-03 14:22:00,stud5664,24,Other,Microbiology,2.66,1.0,Comment 839: The course was great!
2023-09-03 14:23:00,stud2131,18,Other,Biochemistry,2.52,2.0,Comment 840: The course was great!
2023-09-03 14:29:00,stud8958,22,Other,Mathematics,2.62,5.0,Comment 841: The course was great!
2023-09-03 14:38:00,stud6385,24,Male,Physics,2.96,4.0,Comment 842: The course was great!
2023-09-03 14:51:00,stud5496,23,Other,Cell Biology and Genetics,1.47,1.0,Comment 843: The course was great!
2023-09-03 14:54:00,stud2962,25,Other,Undeclared,3.48,2.0,Comment 844: The course was great!
2023-09-03 14:55:00,stud5097,23,Male,Biochemistry,3.44,2.0,Comment 845: The course was great!
2023-09-03 15:12:00,stud9850,24,Female,Geology,3.6,6.0,Comment 846: The course was great!
2023-09-03 15:12:00,stud2905,25,Male,Computer Science,2.8,2.0,Comment 847: The course was great!
2023-09-03 15:16:00,stud8242,21,Male,Undeclared,1.66,3.0,Comment 848: The course was great!
2023-09-03 15:21:00,stud5792,20,Other,Physics,1.51,1.0,Comment 849: The course was great!
2023-09-03 15:22:00,stud7381,19,Female,Marine Sciences,2.31,2.0,Comment 850: The course was great!
2023-09-03 15:27:00,stud4828,18,Male,Microbiology,1.3,1.0,Comment 851: The course was great!
2023-09-03 15:45:00,stud7322,25,Male,Biochemistry,1.8,5.0,Comment 852: The course was great!
2023-09-03 15:46:00,stud1714,20,Female,Physics,1.07,4.0,Comment 853: The course was great!
2023-09-03 15:48:00,stud2010,22,Male,Botany,3.06,5.0,Comment 854: The course was great!
2023-09-03 15:55:00,stud2738,21,Other,Microbiology,1.32,1.0,Comment 855: The course was great!
2023-09-03 15:56:00,stud7336,19,Other,Cell Biology and Genetics,3.89,4.0,Comment 856: The course was great!
2023-09-03 16:08:00,stud7123,24,Female,Geophysics,1.45,3.0,Comment 857: The course was great!
2023-09-03 16:11:00,stud2672,20,Male,Botany,1.89,2.0,Comment 858: The course was great!
2023-09-03 16:20:00,stud9226,20,Female,Chemistry,3.03,4.0,Comment 859: The course was great!
2023-09-03 16:25:00,stud6761,19,Male,Geology,2.33,5.0,Comment 860: The course was great!
2023-09-03 16:35:00,stud3109,22,Male,Biochemistry,3.51,1.0,Comment 861: The course was great!
2023-09-03 16:36:00,stud3326,23,Male,Zoology,1.54,3.0,Comment 862: The course was great!
2023-09-03 16:37:00,stud1378,23,Female,Cell Biology and Genetics,3.08,1.0,Comment 863: The course was great!
2023-09-03 16:45:00,stud1621,25,Other,Computer Science,2.84,2.0,Comment 864: The course was great!
2023-09-03 16:45:00,stud7730,25,Other,Zoology,1.85,5.0,Comment 865: The course was great!
2023-09-03 16:46:00,stud4014,20,Male,Geology,3.64,5.0,Comment 866: The course was great!
2023-09-03 16:48:00,stud4696,24,Female,Undeclared,3.7,1.0,Comment 867: The course was great!
2023-09-03 16:50:00,stud6916,25,Male,Physics,1.66,1.0,Comment 868: The course was great!
2023-09-03 16:52:00,stud6924,21,Male,Zoology,2.57,1.0,Comment 869: The course was great!
2023-09-03 16:55:00,stud5427,24,Female,Computer Science,2.67,2.0,Comment 870: The course was great!
2023-09-03 17:00:00,stud7182,18,Female,Biology,3.32,3.0,Comment 871: The course was great!
2023-09-03 17:16:00,stud9649,25,Other,Microbiology,1.73,5.0,Comment 872: The course was great!
2023-09-03 17:23:00,stud8189,25,Male,Cell Biology and Genetics,1.89,2.0,Comment 873: The course was great!
2023-09-03 17:25:00,stud4855,20,Male,Geosciences,2.5,1.0,Comment 874: The course was great!
2023-09-03 17:27:00,stud4042,18,Male,Biochemistry,1.99,2.0,Comment 875: The course was great!
2023-09-03 17:35:00,stud4250,21,Female,Zoology,2.11,3.0,Comment 876: The course was great!
2023-09-03 17:40:00,stud5496,22,Other,Physics,5.0,5.0,Comment 877: The course was great!
2023-09-03 17:48:00,stud8984,24,Female,Mathematics,1.45,1.0,Comment 878: The course was great!
2023-09-03 17:50:00,stud3836,22,Female,Marine Sciences,3.0,3.0,Comment 879: The course was great!
2023-09-03 17:53:00,stud4205,24,Female,Geophysics,3.52,5.0,Comment 880: The course was great!
2023-09-03 17:53:00,stud8271,18,Male,Geophysics,2.52,2.0,Comment 881: The course was great!
2023-09-03 18:00:00,stud2639,19,Female,Cell Biology and Genetics,1.33,3.0,Comment 882: The course was great!
2023-09-03 18:00:00,stud1246,23,Other,Cell Biology and Genetics,5.0,2.0,Comment 883: The course was great!
2023-09-03 18:02:00,stud6226,21,Other,Computer Science,2.32,5.0,Comment 884: The course was great!
2023-09-03 18:05:00,stud2627,23,Male,Marine Sciences,2.42,3.0,Comment 885: The course was great!
2023-09-03 18:05:00,stud3209,20,Female,Mathematics,3.41,1.0,Comment 886: The course was great!
2023-09-03 18:11:00,stud8005,18,Male,Undeclared,3.21,3.0,Comment 887: The course was great!
2023-09-03 18:13:00,stud3263,22,Other,Zoology,1.8,5.0,Comment 888: The course was great!
2023-09-03 18:18:00,stud1250,18,Other,Geophysics,3.49,3.0,Comment 889: The course was great!
2023-09-03 18:19:00,stud9881,23,Male,Geophysics,1.58,3.0,Comment 890: The course was great!
2023-09-03 18:23:00,stud2745,25,Female,Undeclared,1.04,2.0,Comment 891: The course was great!
2023-09-03 18:48:00,stud8100,19,Other,Physics,1.89,3.5,Comment 892: The course was great!
2023-09-03 18:50:00,stud6553,24,Other,Microbiology,3.18,1.0,Comment 893: The course was great!
2023-09-03 18:52:00,stud8787,23,Other,Zoology,1.1,5.0,Comment 894: The course was great!
2023-09-03 18:58:00,stud8364,23,Male,Cell Biology and Genetics,2.14,5.0,Comment 895: The course was great!
2023-09-03 19:01:00,stud3370,25,Female,Undeclared,1.05,5.0,Comment 896: The course was great!
2023-09-03 19:04:00,stud9555,24,Female,Computer Science,1.68,1.0,Comment 897: The course was great!
2023-09-03 19:04:00,stud4416,24,Male,Geology,3.97,5.0,Comment 898: The course was great!
2023-09-03 19:09:00,stud9492,23,Other,Cell Biology and Genetics,2.08,1.0,Comment 899: The course was great!
2023-09-03 19:09:00,stud4577,18,Female,Cell Biology and Genetics,2.29,2.0,Comment 900: The course was great!
2023-09-03 19:10:00,stud4406,20,Male,Chemistry,2.27,5.0,Comment 901: The course was great!
2023-09-03 19:13:00,stud4798,22,Other,Geology,3.54,1.0,Comment 902: The course was great!
2023-09-03 19:15:00,stud5288,20,Female,Chemistry,2.22,2.0,Comment 903: The course was great!
2023-09-03 19:16:00,stud8506,22,Other,Microbiology,2.13,1.0,Comment 904: The course was great!
2023-09-03 19:19:00,stud7541,19,Female,Mathematics,5.0,1.33,Comment 905: The course was great!
2023-09-03 19:25:00,stud2932,18,Other,Computer Science,1.94,2.0,Comment 906: The course was great!
2023-09-03 19:28:00,stud4623,24,Other,Geophysics,2.0,1.0,Comment 907: The course was great!
2023-09-03 19:31:00,stud2619,20,Other,Marine Sciences,2.36,5.0,Comment 908: The course was great!
2023-09-03 19:32:00,stud9413,23,Male,Marine Sciences,1.16,7.0,Comment 909: The course was great!
2023-09-03 19:32:00,stud2590,22,Male,Microbiology,1.44,5.0,Comment 910: The course was great!
2023-09-03 19:35:00,stud5578,18,Other,Physics,1.05,3.0,Comment 911: The course was great!
2023-09-03 19:35:00,stud8718,25,Other,Biochemistry,4.5,1.0,Comment 912: The course was great!
2023-09-03 19:40:00,stud8132,22,Female,Geology,2.86,1.0,Comment 913: The course was great!
2023-09-03 19:47:00,stud1228,20,Other,Microbiology,1.06,2.0,Comment 914: The course was great!
2023-09-03 19:50:00,stud9774,23,Other,Marine Sciences,1.22,4.0,Comment 915: The course was great!
2023-09-03 19:50:00,stud4024,21,Other,Computer Science,3.39,2.0,Comment 916: The course was great!
2023-09-03 19:50:00,stud8660,20,Other,Chemistry,2.6,5.0,Comment 917: The course was great!
2023-09-03 19:59:00,stud5831,20,Male,Botany,3.29,4.0,Comment 918: The course was great!
2023-09-03 20:04:00,stud4011,20,Male,Microbiology,1.67,4.0,Comment 919: The course was great!
2023-09-03 20:16:00,stud2653,21,Male,Undeclared,2.92,7.0,Comment 920: The course was great!
2023-09-03 20:18:00,stud5574,23,Male,Microbiology,1.06,4.0,Comment 921: The course was great!
2023-09-03 20:22:00,stud5829,22,Other,Computer Science,3.74,5.0,Comment 922: The course was great!
2023-09-03 20:34:00,stud6891,20,Female,Biochemistry,1.55,5.0,Comment 923: The course was great!
2023-09-03 20:37:00,stud6479,25,Female,Chemistry,3.11,5.0,Comment 924: The course was great!
2023-09-03 20:43:00,stud9951,20,Female,Undeclared,1.07,5.0,Comment 925: The course was great!
2023-09-03 20:49:00,stud3712,20,Male,Cell Biology and Genetics,1.38,2.0,Comment 926: The course was great!
2023-09-03 21:00:00,stud2755,22,Other,Biochemistry,2.02,3.0,Comment 927: The course was great!
2023-09-03 21:05:00,stud7325,18,Other,Cell Biology and Genetics,2.02,7.0,Comment 928: The course was great!
2023-09-03 21:15:00,stud3886,24,Other,Geophysics,3.31,4.0,Comment 929: The course was great!
2023-09-03 21:18:00,stud2751,24,Male,Computer Science,2.21,2.0,Comment 930: The course was great!
2023-09-03 21:20:00,stud7631,25,Other,Undeclared,4.5,5.0,Comment 931: The course was great!
2023-09-03 21:21:00,stud1731,23,Other,Biochemistry,3.35,2.0,Comment 932: The course was great!
2023-09-03 21:25:00,stud6609,19,Male,Marine Sciences,1.65,4.0,Comment 933: The course was great!
2023-09-03 21:42:00,stud3555,25,Female,Botany,2.97,4.0,Comment 934: The course was great!
2023-09-03 21:50:00,stud1489,25,Male,Physics,3.0,4.0,Comment 935: The course was great!
2023-09-03 21:53:00,stud3357,24,Male,Zoology,3.97,3.0,Comment 936: The course was great!
2023-09-03 21:54:00,stud6753,24,Other,Microbiology,3.71,3.0,Comment 937: The course was great!
2023-09-03 21:56:00,stud1145,23,Female,Mathematics,2.62,5.0,Comment 938: The course was great!
2023-09-03 22:05:00,stud3423,19,Female,Zoology,2.28,2.0,Comment 939: The course was great!
2023-09-03 22:07:00,stud7703,23,Female,Geophysics,2.59,1.0,Comment 940: The course was great!
2023-09-03 22:12:00,stud8851,19,Female,Biochemistry,2.88,5.0,Comment 941: The course was great!
2023-09-03 22:13:00,stud7844,23,Other,Cell Biology and Genetics,3.04,1.0,Comment 942: The course was great!
2023-09-03 22:21:00,stud1821,20,Male,Chemistry,2.78,3.0,Comment 943: The course was great!
2023-09-03 22:24:00,stud6337,25,Male,Marine Sciences,2.37,2.0,Comment 944: The course was great!
2023-09-03 22:30:00,stud5891,18,Male,Physics,1.81,3.0,Comment 945: The course was great!
2023-09-03 22:32:00,stud9694,25,Male,Mathematics,2.43,4.0,Comment 946: The course was great!
2023-09-03 22:35:00,stud3677,25,Female,Biochemistry,3.01,5.0,Comment 947: The course was great!
2023-09-03 22:40:00,stud8479,18,Male,Biochemistry,2.51,2.0,Comment 948: The course was great!
2023-09-03 22:45:00,stud3809,20,Female,Biochemistry,5.0,5.0,Comment 949: The course was great!
2023-09-03 22:50:00,stud6570,21,Male,Cell Biology and Genetics,2.44,3.0,Comment 950: The course was great!
2023-09-03 23:01:00,stud1727,18,Other,Chemistry,2.04,1.0,Comment 951: The course was great!
2023-09-03 23:10:00,stud1978,24,Male,Botany,1.6,4.0,Comment 952: The course was great!
2023-09-03 23:18:00,stud8192,22,Other,Microbiology,1.38,5.0,Comment 953: The course was great!
2023-09-03 23:21:00,stud3778,23,Male,Geology,2.99,4.0,Comment 954: The course was great!
2023-09-03 23:25:00,stud2512,20,Other,Botany,2.97,1.0,Comment 955: The course was great!
2023-09-03 23:27:00,stud1276,20,Female,Zoology,3.45,3.0,Comment 956: The course was great!
2023-09-03 23:38:00,stud6536,25,Male,Zoology,1.4,2.0,Comment 957: The course was great!
2023-09-03 23:39:00,stud8203,21,Other,Biochemistry,2.6,4.0,Comment 958: The course was great!
2023-09-03 23:39:00,stud4986,18,Other,Chemistry,3.23,1.0,Comment 959: The course was great!
2023-09-03 23:44:00,stud2086,25,Male,Geosciences,2.11,4.0,Comment 960: The course was great!
2023-09-03 23:52:00,stud9572,25,Other,Biochemistry,2.19,2.0,Comment 961: The course was great!
2023-09-04 00:04:00,stud1695,18,Male,Biochemistry,2.63,5.0,Comment 962: The course was great!
2023-09-04 00:04:00,stud7442,25,Female,Chemistry,1.17,3.0,Comment 963: The course was great!
2023-09-04 00:11:00,stud1890,22,Other,Mathematics,2.34,4.0,Comment 964: The course was great!
2023-09-04 00:11:00,stud8238,20,Female,Zoology,2.51,3.0,Comment 965: The course was great!
2023-09-04 00:11:00,stud2221,21,Other,Mathematics,1.12,1.0,Comment 966: The course was great!
2023-09-04 00:14:00,stud8708,25,Other,Physics,2.06,3.0,Comment 967: The course was great!
2023-09-04 00:15:00,stud8035,25,Other,Chemistry,1.39,1.0,Comment 968: The course was great!
2023-09-04 00:25:00,stud9861,18,Female,Geophysics,3.63,3.0,Comment 969: The course was great!
2023-09-04 00:29:00,stud3743,25,Male,Biochemistry,3.56,2.0,Comment 970: The course was great!
2023-09-04 00:35:00,stud9927,21,Male,Geophysics,2.48,5.0,Comment 971: The course was great!
2023-09-04 00:35:00,stud4124,18,Female,Cell Biology and Genetics,1.87,4.0,Comment 972: The course was great!
2023-09-04 00:44:00,stud3417,22,Other,Computer Science,5.0,2.0,Comment 973: The course was great!
2023-09-04 00:53:00,stud2867,21,Female,Computer Science,2.18,1.0,Comment 974: The course was great!
2023-09-04 00:56:00,stud3538,20,Female,Geology,2.53,2.0,Comment 975: The course was great!
2023-09-04 00:57:00,stud1208,20,Male,Marine Sciences,1.64,4.0,Comment 976: The course was great!
2023-09-04 01:02:00,stud4664,23,Female,Geology,4.0,5.0,Comment 977: The course was great!
2023-09-04 01:07:00,stud1432,18,Male,Mathematics,3.56,6.0,Comment 978: The course was great!
2023-09-04 01:08:00,stud6513,19,Male,Physics,2.97,3.5,Comment 979: The course was great!
2023-09-04 01:16:00,stud5159,23,Female,Zoology,1.77,3.0,Comment 980: The course was great!
2023-09-04 01:16:00,stud7281,21,Female,Microbiology,1.91,3.5,Comment 981: The course was great!
2023-09-04 01:21:00,stud6489,19,Male,Undeclared,2.06,1.0,Comment 982: The course was great!
2023-09-04 01:21:00,stud5572,23,Male,Biochemistry,2.76,2.0,Comment 983: The course was great!
2023-09-04 01:22:00,stud9435,20,Other,Biochemistry,4.5,5.0,Comment 984: The course was great!
2023-09-04 01:30:00,stud1859,25,Female,Computer Science,1.1,4.0,Comment 985: The course was great!
2023-09-04 01:30:00,stud2319,24,Male,Physics,3.31,3.0,Comment 986: The course was great!
2023-09-04 01:31:00,stud4999,22,Male,Biochemistry,1.53,2.0,Comment 987: The course was great!
2023-09-04 01:34:00,stud8573,22,Female,Geophysics,2.07,2.0,Comment 988: The course was great!
2023-09-04 01:37:00,stud2222,23,Other,Microbiology,1.37,1.0,Comment 989: The course was great!
2023-09-04 01:43:00,stud5600,18,Female,Cell Biology and Genetics,3.56,2.5,Comment 990: The course was great!
2023-09-04 01:45:00,stud6246,24,Female,Cell Biology and Genetics,1.34,3.0,Comment 991: The course was great!
2023-09-04 01:53:00,stud8766,21,Female,Undeclared,1.97,4.0,Comment 992: The course was great!
2023-09-04 01:54:00,stud2744,22,Female,Undeclared,2.24,5.0,Comment 993: The course was great!
2023-09-04 01:55:00,stud2522,22,Other,Computer Science,1.59,5.0,Comment 994: The course was great!
2023-09-04 01:55:00,stud3458,19,Other,Biochemistry,2.72,5.0,Comment 995: The course was great!
2023-09-04 01:57:00,stud6927,23,Other,Computer Science,2.35,1.0,Comment 996: The course was great!
2023-09-04 01:58:00,stud7309,25,Male,Cell Biology and Genetics,2.92,4.0,Comment 997: The course was great!
2023-09-04 01:59:00,stud3317,23,Male,Undeclared,3.26,2.0,Comment 998: The course was great!
2023-09-04 02:09:00,stud7100,21,Male,Geology,3.88,5.0,Comment 999: The course was great!
2023-09-04 02:09:00,stud6841,22,Female,Geology,3.27,3.0,Comment 1000: The course was great!
2023-09-04 02:18:00,stud4576,24,Female,Geophysics,1.23,5.0,Comment 1001: The course was great!
2023-09-04 02:24:00,stud5462,19,Female,Cell Biology and Genetics,2.73,3.0,Comment 1002: The course was great!
2023-09-04 02:25:00,stud6925,19,Other,Marine Sciences,1.85,5.0,Comment 1003: The course was great!
2023-09-04 02:26:00,stud3541,22,Female,Geophysics,1.05,2.0,Comment 1004: The course was great!
2023-09-04 02:33:00,stud8407,19,Other,Geophysics,2.34,2.0,Comment 1005: The course was great!
2023-09-04 02:35:00,stud1197,18,Female,Geophysics,3.36,2.0,Comment 1006: The course was great!
2023-09-04 02:40:00,stud7928,18,Other,Marine Sciences,1.72,4.0,Comment 1007: The course was great!
2023-09-04 02:43:00,stud1482,18,Other,Microbiology,3.58,4.0,Comment 1008: The course was great!
2023-09-04 02:45:00,stud6060,21,Male,Geophysics,4.5,1.0,Comment 1009: The course was great!
2023-09-04 02:49:00,stud2174,23,Other,Mathematics,3.03,4.0,Comment 1010: The course was great!
2023-09-04 02:51:00,stud1409,20,Other,Botany,2.81,5.0,Comment 1011: The course was great!
2023-09-04 03:00:00,stud2888,24,Other,Geology,4.5,4.0,Comment 1012: The course was great!
2023-09-04 03:02:00,stud9864,22,Female,Chemistry,3.09,3.0,Comment 1013: The course was great!
2023-09-04 03:04:00,stud2620,20,Other,Physics,3.9,2.0,Comment 1014: The course was great!
2023-09-04 03:09:00,stud8083,22,Female,Microbiology,3.82,2.0,Comment 1015: The course was great!
2023-09-04 03:16:00,stud6620,24,Other,Botany,3.03,1.0,Comment 1016: The course was great!
2023-09-04 03:28:00,stud8447,19,Male,Biochemistry,1.05,4.0,Comment 1017: The course was great!
2023-09-04 03:28:00,stud2428,24,Other,Physics,2.14,3.0,Comment 1018: The course was great!
2023-09-04 03:28:00,stud5130,23,Female,Computer Science,1.95,5.0,Comment 1019: The course was great!
2023-09-04 03:34:00,stud9044,25,Female,Cell Biology and Genetics,3.13,5.0,Comment 1020: The course was great!
2023-09-04 03:34:00,stud6363,22,Female,Computer Science,1.34,4.0,Comment 1021: The course was great!
2023-09-04 03:37:00,stud4207,25,Female,Geology,3.76,3.0,Comment 1022: The course was great!
2023-09-04 03:37:00,stud6701,22,Other,Undeclared,2.09,5.0,Comment 1023: The course was great!
2023-09-04 03:46:00,stud7652,21,Female,Botany,3.13,5.0,Comment 1024: The course was great!
2023-09-04 03:54:00,stud3411,18,Female,Botany,3.04,4.0,Comment 1025: The course was great!
2023-09-04 04:23:00,stud1874,20,Female,Undeclared,2.68,3.0,Comment 1026: The course was great!
2023-09-04 04:25:00,stud5313,24,Male,Botany,3.21,1.0,Comment 1027: The course was great!
2023-09-04 04:26:00,stud9082,24,Male,Biochemistry,3.73,4.0,Comment 1028: The course was great!
2023-09-04 04:29:00,stud1694,23,Other,Biochemistry,3.34,4.0,Comment 1029: The course was great!
2023-09-04 04:47:00,stud8667,22,Male,Mathematics,5.0,5.0,Comment 1030: The course was great!
2023-09-04 04:53:00,stud9583,21,Other,Biochemistry,3.34,4.0,Comment 1031: The course was great!
2023-09-04 04:53:00,stud8814,22,Female,Mathematics,4.5,3.0,Comment 1032: The course was great!
2023-09-04 05:03:00,stud6852,24,Female,Geophysics,1.41,4.0,Comment 1033: The course was great!
2023-09-04 05:06:00,stud5405,18,Other,Computer Science,1.71,4.0,Comment 1034: The course was great!
2023-09-04 05:07:00,stud1225,20,Female,Botany,1.43,5.0,Comment 1035: The course was great!
2023-09-04 05:08:00,stud6569,25,Male,Computer Science,5.0,3.0,Comment 1036: The course was great!
2023-09-04 05:08:00,stud8508,20,Other,Geosciences,1.82,2.0,Comment 1037: The course was great!
2023-09-04 05:12:00,stud4377,20,Male,Undeclared,3.29,5.0,Comment 1038: The course was great!
2023-09-04 05:17:00,stud2334,21,Male,Zoology,2.28,1.0,Comment 1039: The course was great!
2023-09-04 05:17:00,stud3659,19,Other,Microbiology,3.31,2.5,Comment 1040: The course was great!
2023-09-04 05:25:00,stud6270,23,Female,Cell Biology and Genetics,3.54,1.0,Comment 1041: The course was great!
2023-09-04 05:33:00,stud7254,22,Female,Chemistry,2.04,2.0,Comment 1042: The course was great!
2023-09-04 05:34:00,stud3339,20,Male,Physics,3.17,2.0,Comment 1043: The course was great!
2023-09-04 05:39:00,stud8329,18,Male,Cell Biology and Genetics,3.55,3.5,Comment 1044: The course was great!
2023-09-04 05:41:00,stud6938,21,Female,Botany,1.19,2.0,Comment 1045: The course was great!
2023-09-04 05:41:00,stud6294,18,Male,Biochemistry,4.5,2.0,Comment 1046: The course was great!
2023-09-04 05:44:00,stud1078,22,Male,Geology,3.48,4.0,Comment 1047: The course was great!
2023-09-04 05:44:00,stud9068,18,Male,Biochemistry,2.67,4.0,Comment 1048: The course was great!
2023-09-04 05:49:00,stud3875,24,Other,Zoology,3.18,3.0,Comment 1049: The course was great!
2023-09-04 05:53:00,stud3936,22,Other,Physics,3.0,4.0,Comment 1050: The course was great!
2023-09-04 05:57:00,stud3155,23,Other,Geology,5.0,3.0,Comment 1051: The course was great!
2023-09-04 05:58:00,stud8100,19,Female,Zoology,3.93,5.0,Comment 1052: The course was great!
2023-09-04 06:03:00,stud2432,20,Male,Cell Biology and Genetics,2.95,3.0,Comment 1053: The course was great!
2023-09-04 06:18:00,stud1912,24,Other,Biochemistry,2.7,5.0,Comment 1054: The course was great!
2023-09-04 06:22:00,stud4595,23,Female,Microbiology,2.0,4.0,Comment 1055: The course was great!
2023-09-04 06:28:00,stud3607,22,Female,Mathematics,5.0,4.0,Comment 1056: The course was great!
2023-09-04 06:28:00,stud6904,19,Female,Microbiology,1.64,1.0,Comment 1057: The course was great!
2023-09-04 06:44:00,stud1746,25,Female,Computer Science,2.08,2.0,Comment 1058: The course was great!
2023-09-04 06:45:00,stud5030,21,Male,Biochemistry,1.86,2.0,Comment 1059: The course was great!
2023-09-04 06:45:00,stud6647,23,Female,Cell Biology and Genetics,1.8,5.0,Comment 1060: The course was great!
2023-09-04 06:47:00,stud8863,21,Male,Biochemistry,1.08,1.0,Comment 1061: The course was great!
2023-09-04 06:48:00,stud1551,20,Male,Physics,1.42,1.0,Comment 1062: The course was great!
2023-09-04 06:50:00,stud9680,24,Other,Chemistry,1.01,4.0,Comment 1063: The course was great!
